fnlwgt,sum
244366,40
166149,30
34233,50
122026,144
61761,45
119182,35
213055,110
154035,32
104663,40
132717,85
127809,30
321187,45
112795,15
193249,40
279833,45
260797,23
220609,90
123053,140
61580,40
103315,72
110200,40
263600,40
102493,40
292639,35
144301,42
112031,50
345522,70
69311,40
40151,70
192695,70
91683,35
184045,30
118535,18
105370,70
270522,26
238068,40
138626,140
178946,48
167527,40
194247,65
60726,150
315417,40
205339,89
238329,45
121142,40
148492,50
175697,135
195595,40
237995,48
194772,135
21154,30
294064,50
224506,40
117605,83
252168,80
144947,40
115176,65
298449,50
220656,78
165289,40
156417,20
108402,20
148581,145
208379,8
358740,40
477697,16
115387,40
191628,80
147440,35
70447,100
187294,40
247986,30
216845,42
403911,80
77146,270
164877,44
171088,50
93169,40
127277,40
317535,40
220754,135
106377,105
378546,65
96249,142
113515,40
179400,20
297155,40
52322,60
179008,105
201657,60
198393,40
173806,130
322385,40
201531,80
80651,55
129246,88
245524,35
128092,32
197997,150
747719,50
404998,130
114691,310
108505,45
88675,40
509048,37
176360,40
148431,125
319842,25
52291,45
124194,40
162551,193
198664,70
31728,40
187226,65
108510,65
340043,12
208613,80
271792,40
342175,40
132996,45
124975,55
254367,98
171216,100
210574,20
179953,31
229236,40
182771,243
275517,40
191893,24
291192,40
221757,85
237833,40
31935,160
598802,40
378747,85
213625,40
180868,40
222548,44
129786,40
241935,40
240468,40
184018,178
279763,25
606111,60
174224,40
220944,60
75577,50
324120,50
76317,55
50065,35
170217,85
101320,155
66008,50
225102,40
56480,1
196626,40
325372,80
201764,40
41777,20
340885,84
27669,28
331902,35
188096,108
155057,140
93770,40
205246,90
96930,40
146879,40
177368,40
237651,35
137843,48
236687,40
74568,40
131309,45
230912,40
63062,60
31339,165
185405,50
27305,80
41793,50
325390,40
206487,80
175339,237
475028,20
259299,50
173266,40
214689,65
251825,40
192133,40
235775,25
132652,20
202559,35
193344,40
304133,45
99248,40
110964,38
166350,50
82242,45
298577,30
177295,40
210851,40
259882,6
190482,116
107425,35
182254,80
337050,85
164733,86
173585,33
323055,90
84747,24
213799,40
165474,119
248113,40
193125,40
429507,40
116520,40
110931,40
161415,50
203849,99
183869,50
218309,50
113658,35
285013,10
230754,40
99359,100
83411,210
93886,46
173248,35
167868,70
203240,142
174319,40
267866,50
133983,20
163342,70
294387,40
61518,35
31905,40
138107,75
114605,105
200246,160
176389,40
194733,40
325089,40
196126,40
179715,58
51008,40
177769,15
277946,90
111589,40
137952,40
242080,135
410919,35
278870,16
706026,40
122651,15
107624,50
193366,105
436861,40
60267,116
361487,40
192060,30
136982,40
177374,12
278720,45
64506,80
220912,40
27332,40
175069,90
342906,55
385959,50
182388,35
125493,40
285004,85
181651,50
167350,160
166704,14
139916,84
60949,95
189382,118
183784,15
325573,40
383269,40
115433,33
267521,40
282698,80
201328,156
217083,40
477106,40
143189,40
119254,40
105479,25
175594,40
156025,40
63296,40
70754,130
56795,100
327606,40
102332,40
189461,156
195833,50
132737,4
482082,21
420351,40
186212,50
175873,40
170263,80
183580,38
171335,50
277635,50
165039,40
106282,40
66360,35
140576,40
153141,40
691830,35
128553,40
272359,80
157951,50
204470,129
126414,80
543922,90
387569,40
68882,35
44915,10
140764,92
86010,11
198170,125
138507,20
165350,50
302847,129
63704,40
286853,35
538583,40
264102,39
95806,40
222115,40
316582,55
248356,40
91839,20
393354,38
209438,40
180869,35
83891,40
219661,9
242108,15
103148,40
177937,171
238360,40
83998,40
105422,40
234096,40
149131,80
196675,70
25216,40
292915,12
337629,60
215110,40
148015,132
233149,45
157624,80
337664,40
549413,40
122159,40
444304,80
91716,40
296509,45
247245,40
238831,80
238188,131
283896,40
125938,40
213152,80
172722,40
165235,155
175622,120
183589,25
157593,6
292855,35
170142,40
247514,40
181370,40
280639,20
42044,229
191914,55
304872,40
153869,77
191103,139
339123,40
241528,40
35340,50
44767,90
108890,38
321171,40
155781,300
43711,133
70655,84
102479,40
153132,265
103759,40
229745,20
312108,40
140319,50
32709,85
115895,20
222162,106
140852,40
227734,62
195184,12
258120,55
88909,50
53878,40
254746,80
199362,30
67793,60
190231,11
107314,40
170169,40
456572,35
166893,40
267706,45
55764,40
170086,45
160143,30
41474,40
212760,100
121245,60
212456,20
66632,40
282538,40
65991,45
118520,42
185537,20
194908,80
285858,40
308550,60
55213,52
34632,70
266119,40
308493,17
117549,12
189185,40
106670,40
361481,40
91275,40
102615,120
68684,84
83517,100
149833,80
199741,35
396538,29
179824,36
162576,139
180505,40
176711,248
198316,305
286452,80
177189,42
96421,24
205708,40
76641,40
182616,40
97963,30
203635,60
153614,45
191547,40
181301,40
210673,68
216968,40
150755,165
72351,45
258170,78
56986,18
606752,40
167558,35
116055,35
23698,46
65535,98
24008,171
192409,45
192213,40
164552,40
33831,40
217893,30
174233,24
94552,40
51271,70
143716,2
223751,85
439919,80
267912,50
136244,40
423863,35
155151,90
288154,89
38397,40
51799,40
106682,60
121966,85
22743,60
328301,76
120130,100
60661,52
382153,25
118902,6
38797,40
226374,40
213646,40
130206,80
252284,40
126336,40
280298,24
179484,40
205051,40
535978,85
60001,84
211287,40
82552,125
232914,78
113544,95
249339,40
59460,53
170114,134
395831,80
201569,20
186925,48
238721,40
188557,40
594187,85
224019,30
271544,40
265099,76
155933,8
353012,170
277022,80
182985,40
82938,50
27408,200
502837,40
180632,40
238964,60
201613,20
127678,140
241802,40
362912,50
73746,50
113000,40
321709,53
108993,85
35166,140
117798,20
86150,49
234500,40
177277,85
306563,40
99386,40
209912,90
104045,70
84231,98
390608,36
128272,169
211128,50
126320,40
187098,87
131088,65
41183,50
197875,40
73037,30
118058,50
39236,83
99199,201
136951,80
497300,40
211160,80
150361,80
313945,40
112264,100
427862,35
166371,140
231232,70
161838,57
67317,100
23074,40
174018,40
94196,25
248384,40
78410,40
166398,35
141481,50
137290,55
59342,5
337696,50
24896,50
198901,48
71630,40
156117,32
403782,45
261979,40
242095,40
32244,30
162343,122
145628,40
147099,66
36364,40
233022,20
117169,30
48997,40
203777,37
432376,80
204682,40
90557,8
341358,40
155755,25
67339,80
68982,50
138077,70
64631,90
236396,130
219034,40
113491,40
226355,70
311231,50
527162,30
298445,60
156764,40
66824,43
206359,40
119215,40
112797,110
460437,40
49923,80
159737,98
122346,120
166003,40
195808,80
68318,55
300379,12
105244,50
303851,50
174855,40
259120,10
202203,90
83253,115
168854,104
71469,25
379046,40
93664,60
333677,116
72143,20
47686,40
116493,44
218329,40
130926,40
199224,45
231037,80
134192,10
102264,40
242729,20
242406,40
232894,40
206291,40
96321,50
103540,90
206399,80
55621,75
186359,100
264663,100
189251,40
259531,40
67072,110
424468,80
198797,20
345831,80
260111,40
196288,20
127388,65
160440,97
89705,40
36635,25
284531,40
126738,72
170786,80
572751,80
351299,50
95445,46
122348,75
184135,1
166509,40
338416,60
178244,40
144172,16
221129,40
173832,40
74305,40
118186,20
31650,45
157446,110
55424,40
96509,100
57211,40
136343,80
285522,40
79797,40
56658,8
220237,80
72998,40
236262,12
156008,40
106491,48
227931,78
85812,40
168654,60
409230,175
84735,20
435842,40
147340,130
343872,35
198996,40
383745,70
177102,40
112607,110
332785,38
103459,40
508548,50
143445,40
225913,45
192323,184
36235,40
326330,40
407930,40
215304,45
153942,40
232871,40
231002,30
185127,184
414683,40
54012,100
284021,40
212619,90
293802,52
70466,40
87507,60
40955,203
167882,88
156192,45
416745,88
143849,20
162108,135
260729,25
207841,40
177839,15
293928,20
118909,75
212864,160
155314,40
232337,40
151990,15
119722,8
61737,40
55965,10
267893,40
424855,40
365986,80
187046,213
85423,55
97128,45
487742,40
116358,298
615893,40
227489,80
92864,20
404868,20
167967,86
333100,30
89813,80
154076,200
130532,75
149734,92
142673,45
167334,50
319121,40
312667,170
207789,52
31014,40
186539,80
123606,40
133043,50
308279,21
110866,50
29441,5
179772,45
188171,120
90159,72
179468,80
251915,40
434097,40
183523,260
83492,40
94100,65
30529,170
299831,40
218322,70
392100,40
414812,40
86065,70
374580,52
343944,40
228411,35
184026,50
171116,40
159960,40
83508,99
215211,50
42972,22
397317,80
109307,85
138768,310
44273,40
283715,40
34122,40
272778,32
26898,12
207385,30
267284,40
309056,50
116287,60
123714,40
158352,59
158092,65
201822,40
106850,40
208406,125
53628,35
221780,30
181063,30
335065,30
110965,40
284196,40
163788,40
143939,50
216181,156
161386,50
69640,80
27037,40
114733,71
186188,85
227236,50
154432,35
185616,40
445758,40
218184,200
298841,85
81648,55
29522,40
47247,40
423222,275
142657,45
142835,40
191535,60
245029,40
343200,25
98746,50
402998,58
69209,30
31069,40
235307,40
152951,120
214800,40
297117,40
188905,40
124094,75
112627,40
207375,50
293227,45
45522,40
282095,40
144928,140
162030,43
186573,46
215476,30
376680,40
166863,40
232742,40
91343,40
477209,54
165310,20
363296,72
133694,40
95552,40
124747,80
181580,16
316141,40
491000,85
248993,40
529104,50
238768,60
105813,128
193720,223
162667,170
317969,50
403072,50
541737,24
314177,80
388594,45
117683,125
196348,100
198425,45
115618,50
111450,165
153148,84
27882,40
313146,80
292511,25
22201,160
243960,16
464945,45
364685,35
337046,40
154949,80
324568,45
25690,10
73338,20
280960,24
151227,40
339897,43
359985,33
95989,70
55854,56
189824,40
217718,30
180920,83
92444,50
48087,225
389755,16
259109,40
154093,40
232854,40
402367,45
68624,45
228696,32
161111,40
190761,70
243678,40
188923,55
100734,161
212185,48
152953,32
279538,35
297759,40
93605,40
92649,40
138504,67
682947,55
253873,25
121004,55
63503,80
150993,45
179704,45
87418,85
125927,40
185624,50
106103,60
208577,135
280134,89
176813,60
78530,155
325658,80
157887,105
298489,40
163140,40
136419,165
345363,40
98130,39
265477,40
109055,45
23545,40
240389,43
250499,55
174216,38
247819,20
163604,75
83439,40
91299,45
177407,50
256526,45
196564,45
391468,40
211355,12
154342,133
98975,40
83375,40
398212,40
242564,40
124591,40
166851,53
94432,95
204196,50
251951,20
133166,17
135056,181
143604,130
341610,35
98265,40
322143,80
80077,20
154451,35
351084,40
20438,15
71351,25
341672,280
232577,70
73312,15
247981,50
113936,120
247286,40
328051,60
380633,40
135606,50
230891,45
266022,50
212895,48
240517,70
184121,20
485710,50
211162,40
92028,50
158647,40
251905,185
113601,30
318593,25
126974,40
122749,75
398904,40
128105,35
272451,40
130067,105
260938,150
164711,40
345403,40
403550,50
69586,40
165918,20
194652,40
357788,40
132053,37
95799,18
373469,80
176279,70
75785,40
291251,40
235071,100
174202,60
99911,55
120045,56
287480,120
250821,88
308028,40
106153,50
163530,40
265105,50
249046,80
169745,40
431637,70
211361,30
44246,40
112847,352
34935,40
256916,85
147700,40
72393,40
48413,40
163594,45
324231,40
110150,95
319685,54
173535,40
399052,42
31478,159
172165,25
215955,120
53506,40
123464,45
110373,40
204991,44
229646,40
401051,35
258306,99
183902,4
411560,40
192894,205
232392,40
327769,40
277588,10
248795,45
240496,36
143312,60
256674,25
75024,65
226535,80
288608,40
340117,50
271935,60
53260,28
214503,44
129200,40
161018,55
102559,40
181901,20
179358,30
27380,50
150726,41
243636,90
165510,80
136986,220
131991,72
155697,42
146711,50
74795,4
129934,40
155890,40
208426,35
211759,40
106733,40
367037,40
167794,38
51506,80
240810,45
178948,172
178054,40
155118,105
188027,45
107302,305
69867,145
352094,40
94215,40
282948,40
157305,40
169092,105
22546,60
184687,30
114874,30
133328,40
228570,35
108103,50
33126,280
127084,34
165503,65
127273,20
112820,80
88570,15
198068,140
72506,40
41013,55
281422,45
208358,261
595461,40
421633,70
89041,180
201519,40
246440,40
193898,147
208326,45
28367,154
178628,40
324445,40
130806,24
178356,139
240922,5
95432,40
264503,40
187264,55
315128,52
80680,131
288371,40
287160,15
139268,275
282722,50
187454,105
192626,50
139753,40
152436,50
47392,40
155213,48
96100,40
178709,40
113806,70
141642,40
37997,194
172700,40
119891,40
139743,60
159869,190
85566,40
117556,32
120672,50
33323,40
164043,40
97168,40
164395,25
152734,40
54159,83
346594,40
251603,40
278114,40
174330,80
70100,80
256979,35
187795,100
183786,35
50862,55
237608,45
112459,45
125405,40
217775,40
155382,25
174171,12
121265,40
384308,45
257042,90
286487,45
183594,150
182944,40
186183,160
161235,90
37379,95
186720,50
188044,40
329733,80
186534,55
94559,50
175714,55
189890,78
176756,225
286750,265
32897,85
128516,80
118536,80
107578,40
503454,40
242606,85
256764,40
120781,230
270572,40
205218,40
101128,25
423770,40
30731,135
171234,55
155603,40
483450,40
168997,40
96330,80
197665,45
48588,40
410867,50
152636,50
199735,44
305498,73
118500,120
169155,35
387270,40
321763,38
316101,80
150025,170
54800,40
119721,80
316043,20
56118,40
250819,40
90934,187
310525,42
193568,120
29510,20
242769,40
233980,40
317313,60
454063,40
185859,43
101752,56
264627,124
230165,40
159219,40
354739,36
322789,35
455361,75
221095,40
58213,45
199529,40
146117,42
83446,80
163108,99
28035,186
208630,88
314649,100
141537,40
344176,20
297531,40
121590,40
167428,40
174540,4
181485,40
237735,77
179291,56
218785,105
135470,40
177154,90
56063,60
319146,40
160951,40
240124,80
406603,6
201686,4
234976,48
276851,40
276934,70
76893,40
84278,158
223020,52
191062,40
126060,120
56964,85
137862,16
146574,90
390856,45
152596,40
189123,148
213015,40
26669,139
224559,80
282951,110
263932,20
209448,40
396745,48
59732,80
337778,100
71898,83
85434,40
95704,40
83610,66
45643,25
303296,40
175891,40
349341,60
51362,16
287647,100
133906,40
504725,68
239155,40
350498,68
150042,120
115066,182
159699,38
88265,40
165937,150
187411,90
283305,40
163052,40
170070,163
80616,27
64216,90
181755,105
345969,138
224217,40
120326,40
164493,10
306467,20
260953,40
119665,95
170994,40
104334,90
51158,36
210827,40
272960,42
38707,60
53135,40
182836,40
36651,40
436798,80
197702,80
256967,40
263728,40
370615,60
168221,70
33710,60
117346,48
141040,75
311913,40
50093,20
48641,35
169203,35
430035,54
211073,61
47771,20
179462,40
115613,90
167005,163
264188,24
186995,40
195491,30
158712,105
249720,119
149620,40
37070,105
29957,25
104632,40
87497,10
169980,60
226215,15
206250,45
204935,96
240841,100
123291,124
42750,55
182302,120
132529,80
92374,35
26358,40
188073,40
163287,43
201742,50
324372,40
105585,25
116554,110
194608,20
186303,135
157900,40
141245,40
297847,74
200700,138
110946,83
118376,46
401832,48
187538,40
187919,30
207449,95
280798,40
42004,30
273241,40
129240,45
148526,40
355477,25
185908,55
238367,80
31221,30
90021,70
161387,16
491421,50
274731,40
392668,124
305147,80
33109,98
187748,80
113987,40
157308,14
84888,50
364310,40
139647,96
189487,35
29580,30
199198,101
184255,40
80572,40
152587,40
384248,50
27763,40
241951,170
241506,36
287079,55
172370,25
94931,40
196763,60
333296,30
164018,50
199336,75
128990,40
36020,50
289909,85
119309,16
163027,50
129010,10
216937,60
163265,80
106257,40
228472,45
159165,36
122775,35
297188,60
34021,50
340260,48
308995,80
297335,81
182926,213
266083,60
61855,30
283602,142
117860,40
198914,25
201991,40
385278,60
169121,48
85341,85
194141,178
277700,97
126319,40
302146,60
181953,28
29814,265
181608,12
320421,75
204377,20
660461,20
128567,40
567788,40
118941,132
218782,80
179625,32
278329,43
56236,45
104614,80
408498,50
269329,45
244495,83
156848,75
275889,40
289572,50
51664,40
200892,40
110402,75
89587,45
360457,30
110226,65
419146,115
42186,20
248254,40
294919,100
296478,80
199256,40
182089,85
304955,110
176458,28
145114,40
632593,40
188696,40
200318,95
285066,45
371373,40
211253,80
294253,27
116626,18
223514,40
181265,130
156815,80
217577,40
231620,40
272910,40
218886,40
190916,80
202570,63
40856,46
180916,38
130620,294
227610,58
118565,40
228613,40
33213,30
174981,47
220789,90
184965,40
34816,12
155970,40
247151,40
168443,70
289458,40
26145,120
153291,85
197836,95
182854,45
211013,140
299494,40
337720,24
50048,50
173927,60
51662,48
152159,40
222490,110
137681,40
328199,104
203277,60
247695,45
209831,40
28311,35
185866,60
201138,43
80333,40
126513,40
121761,50
205934,25
182533,40
403187,40
285575,40
541343,40
54152,65
140117,32
111499,339
161007,190
144137,30
74895,55
238867,40
225707,40
170430,80
112945,40
278502,62
91334,75
48972,40
183092,80
159247,90
340018,38
52849,80
236330,20
401104,50
289116,55
211293,14
146013,40
334693,40
341695,40
168790,44
221366,130
204734,40
211915,40
115364,35
195892,40
101272,32
182423,40
208711,50
177927,100
239093,40
60722,120
64830,45
166124,40
35520,42
232997,65
123083,40
73023,55
136721,80
85874,40
175127,193
167415,110
285131,60
74194,95
550848,40
176239,40
180714,40
189107,40
155293,60
225780,50
972354,48
245661,40
126494,40
316246,40
226665,42
212091,40
195985,90
250182,60
52603,50
135601,10
32276,108
256620,40
213140,380
143791,12
191027,80
139057,134
111916,40
61708,50
134768,245
234755,40
196673,40
110331,125
164526,215
233371,45
32694,90
74141,48
132606,40
257337,90
282484,40
216867,155
466502,30
105577,30
538822,40
164198,45
133420,40
134974,20
93319,4
423297,40
165134,35
100135,132
98588,40
73134,60
296045,38
160192,124
171176,48
172582,80
140782,88
182556,125
180374,40
60374,61
385847,40
226311,103
198769,40
182460,203
324506,48
110684,20
200515,113
171419,40
84402,45
131239,45
43475,80
51672,35
345898,46
167033,40
243660,90
320014,25
171748,24
236272,35
359259,100
131934,45
229737,132
192766,40
321205,35
392325,60
142581,40
169303,6
101607,10
27411,40
28186,50
163204,65
247711,40
231813,40
172479,100
353512,40
177351,85
148998,40
398652,50
354104,75
169122,50
124137,196
203505,40
229523,56
285408,28
183390,80
240170,50
201513,40
284651,43
226608,30
142924,24
155676,40
292110,40
179509,40
99361,45
360097,40
169124,85
96480,130
157913,17
112564,45
346014,60
97281,60
353010,110
29430,40
145434,65
500509,40
242861,40
302708,50
347720,50
216010,80
275778,25
259757,50
139126,80
173128,40
230224,90
52138,25
96710,20
418961,25
32146,100
292627,40
365411,42
320071,40
295334,60
168387,170
204584,82
164866,191
161964,55
192771,40
191503,50
98995,76
164065,18
123436,50
167711,40
283227,65
116960,85
132930,50
180881,40
152802,8
143083,18
255044,55
178416,40
143062,262
60414,40
35021,32
357962,88
161978,60
402089,42
84154,88
174829,40
154308,40
39803,76
191088,92
200949,88
253784,20
198863,60
59202,10
282153,20
86337,15
214469,13
249983,24
225544,80
272425,40
196344,50
181547,30
146538,80
171409,40
111363,200
222130,43
35945,135
209993,28
157541,77
88506,40
158046,70
102238,40
271446,25
163396,80
121521,45
70562,48
141118,135
84648,25
219293,80
133515,90
19847,80
134130,122
285621,40
28683,40
278557,128
179337,60
309932,40
139209,40
79627,90
297248,45
245880,100
107513,40
526528,40
130812,40
129784,40
159726,220
157078,40
437909,40
288486,40
194490,38
239171,40
106812,38
181934,40
34987,142
330799,40
113106,30
184787,50
142158,47
246595,70
302845,48
227399,40
128086,18
118119,50
37848,25
266510,40
75235,40
379418,40
174907,102
104455,40
96862,48
417668,106
77336,80
314770,48
348802,40
176862,40
77905,48
187311,60
234859,30
148644,68
145271,40
329054,15
33365,40
151248,35
142764,48
96102,90
55921,110
168675,50
259377,40
120837,114
183096,125
194325,45
202450,210
44921,40
316672,40
316849,40
347935,40
110490,60
201965,80
97634,40
147239,60
385412,40
36271,80
103932,40
246212,45
120986,65
388093,40
218724,50
43313,40
37030,25
166759,40
416356,40
152621,139
51025,40
160474,73
192572,45
126838,80
171831,45
193537,75
171315,100
218361,12
339956,100
240323,57
145162,60
198632,50
96975,40
33234,40
24515,40
199298,75
255252,40
150125,80
97632,32
28735,45
139889,144
89644,55
137691,40
67716,148
200418,40
99309,140
188403,40
144556,45
75478,40
34377,80
117073,40
162745,50
213771,36
178953,20
97847,50
162424,90
288592,40
252939,40
100451,38
162439,98
174904,40
55699,40
184271,36
315804,40
94954,60
24127,62
113163,50
278107,90
223257,40
192443,40
268620,78
121618,40
68642,46
416829,21
653574,73
330263,40
82910,40
425161,40
153356,55
120450,40
68330,90
73928,20
73392,30
57101,75
67240,40
176557,50
78928,40
187901,107
287988,175
36592,91
53277,60
431745,44
161510,40
121650,30
32291,40
193855,135
40512,30
239806,40
346635,60
145081,40
254211,130
284395,90
105808,40
191803,50
400966,40
217509,45
191444,120
106838,40
355645,60
191342,298
206541,135
368739,80
368561,190
41526,30
102345,92
141186,40
331611,50
208513,40
50223,40
139960,100
39901,60
83861,40
190682,87
247379,40
206322,73
211798,80
153205,45
149040,52
36989,150
155256,45
146651,15
210945,279
162187,172
131459,40
219424,50
87561,100
91501,40
183356,40
234663,190
143851,40
67153,40
190226,40
179869,120
204074,88
560804,30
142791,3
275632,85
142714,38
167670,75
168139,40
38599,40
99086,90
185800,40
127671,40
421871,40
315291,80
420917,45
162741,40
442131,40
120839,40
382499,50
147258,410
199278,38
210765,80
152102,65
349022,33
291783,40
315643,30
106551,40
119207,48
182386,35
130389,20
24050,15
148429,80
168055,40
109832,130
185764,60
229456,73
163047,116
290677,20
84535,48
153663,4
319588,60
79531,215
184303,30
179671,90
271393,40
167581,40
432052,15
216853,25
41837,25
102025,50
184678,107
202994,16
245056,40
303942,40
56651,177
147627,22
238726,40
111795,45
155343,242
347491,171
224207,40
89508,280
166889,35
41258,50
119939,40
19793,8
221947,106
138662,40
137142,140
243666,40
145983,40
99064,80
348728,35
250807,40
255109,45
33068,145
355551,45
149478,25
424094,40
118306,16
47818,100
109005,40
141570,40
372682,40
71556,50
99392,45
183639,198
236487,40
50053,140
98733,20
190759,145
156400,40
252862,40
104748,110
205036,42
78388,38
206535,50
284737,20
285294,45
186489,46
58371,40
154165,75
571853,30
366198,45
117628,40
334946,40
178385,48
175465,14
405284,77
184665,90
150958,48
242994,52
341187,85
440129,78
75804,65
253267,36
467799,40
126540,5
170019,40
117058,40
107164,90
328242,40
444134,15
100313,80
26009,35
183829,38
340217,40
114420,30
187370,160
211601,95
95654,145
109600,44
278530,40
350247,50
171338,50
265077,40
218653,40
423024,80
237141,40
116379,55
200853,60
204241,45
54202,100
210563,35
185673,90
413363,40
308889,20
222395,40
224105,40
236318,72
148182,40
330664,80
56269,40
310380,85
247547,40
39640,60
180886,30
215591,40
316929,20
177989,80
164243,100
167049,40
238474,65
269186,40
344172,49
358753,40
287192,32
207383,40
28738,35
160512,40
40200,35
193490,45
208366,40
184837,40
189838,50
223308,48
385591,50
120601,40
175878,115
162930,50
113129,89
127651,312
164197,104
264961,45
92141,40
399449,40
187458,40
435503,40
368757,40
198385,20
126129,40
428350,55
154785,215
43702,37
295855,70
188291,165
212781,40
311551,50
181317,75
60772,45
117393,40
125457,83
45474,60
721712,15
208043,100
104973,40
41745,40
148903,106
28281,40
92682,40
172214,20
218889,35
89884,50
124686,10
187215,36
248346,50
203319,30
387074,40
84366,40
184370,40
111558,40
97142,40
166415,52
212894,305
520033,40
468706,40
36539,40
362835,110
338611,40
78261,90
174524,40
55720,85
106252,90
207207,45
130561,24
175558,20
29231,80
122971,35
120238,283
347513,40
61343,275
1184622,35
111177,16
162432,80
297676,40
45487,80
351871,50
43739,40
48988,40
170214,130
129529,40
129371,40
110138,40
162688,78
38223,115
252058,40
234841,72
308901,15
142897,85
250249,10
183345,45
93225,195
219754,40
104501,355
115358,40
129007,40
64045,45
195282,20
163578,30
191834,128
269444,40
257343,40
64292,210
77698,80
109339,46
422249,50
141113,40
216730,12
160654,20
176059,50
56613,20
224984,16
148600,40
213115,40
175374,64
141181,42
341643,165
291096,40
48063,115
201699,240
240172,130
89028,80
267399,12
419691,94
332401,105
159299,20
186991,40
156800,50
126346,30
123037,13
37720,40
221850,50
284317,137
103762,40
167414,59
300871,80
52327,40
31985,40
95929,40
119493,40
32477,45
33521,195
199551,40
216292,43
141297,80
81497,48
380357,40
114580,159
118158,44
397877,40
95566,57
416103,40
448337,80
160220,40
196193,100
383518,40
174373,90
169679,40
236497,88
39943,20
220101,40
150121,25
223319,45
230246,82
263925,130
147397,56
167613,40
145714,115
163455,95
109001,162
274917,15
194654,40
255702,27
280519,40
280525,45
50103,120
245090,220
226508,50
116635,36
144608,86
336367,50
196278,40
149324,47
185670,81
295289,70
223392,15
321577,80
50178,208
421449,40
125976,35
133352,40
46221,60
348796,40
210714,52
102323,70
306156,60
231082,50
168845,60
211870,6
288103,40
152915,40
46144,78
160837,40
158508,36
163278,84
195447,45
260333,20
216941,80
375422,40
199499,40
112906,55
135285,72
353142,40
202220,73
209642,45
207267,35
214787,25
283320,40
244395,40
146706,60
294493,40
112376,40
63734,20
235862,45
187088,20
296317,40
55284,60
240979,100
225454,45
170065,40
102076,92
221666,40
134808,80
406662,80
181322,45
53569,40
179781,40
243030,30
187794,60
243665,91
270973,40
349148,198
157249,90
344129,40
145879,65
175149,38
206325,45
83425,40
155537,40
108502,42
124950,40
205422,40
72338,295
32406,70
223696,94
239074,40
277408,35
70995,144
213945,90
86399,38
64048,44
271379,25
273640,40
182833,40
301108,22
31428,40
310396,40
419053,40
443546,120
210781,235
183083,55
345497,40
509364,115
84130,50
556660,50
192259,70
162381,90
181508,17
255675,80
227446,40
169955,36
153799,40
176716,180
182714,240
123151,60
32124,9
346034,75
64940,30
97419,80
169527,20
305874,134
240063,50
183575,40
168407,44
247043,122
60409,40
212102,30
84774,70
456922,40
147256,40
66777,40
153434,24
230113,50
103580,55
88061,40
56870,40
359591,40
301199,84
169117,40
63042,90
226872,40
198362,40
172498,40
57233,305
227104,30
446219,40
187821,95
91901,25
162136,56
51835,60
176552,40
121568,50
135039,20
208882,40
152629,120
91666,150
43937,20
164127,40
251521,85
176079,80
89226,80
118712,75
211860,64
177125,70
199265,90
222247,80
19752,25
72953,80
61956,50
344415,77
178780,144
48214,50
196456,120
255830,45
107882,144
173783,60
135796,48
409200,80
117802,65
284763,70
396099,25
164585,40
377061,40
469454,88
230592,35
123582,40
211695,40
186096,30
211570,40
284250,40
251701,40
311446,40
80625,40
189811,40
180211,140
70868,16
173093,80
210165,130
301168,40
239576,10
110677,55
197371,40
104842,50
141742,50
314822,40
187067,62
197871,94
223367,40
61299,85
51574,38
226497,147
199856,50
211345,60
99374,95
77689,50
194668,16
117746,50
366929,35
121685,45
31573,40
99928,50
289430,101
209034,60
33794,90
206354,35
380922,60
93690,40
402361,80
356823,45
51264,179
291362,50
30813,50
338816,115
179203,75
147202,45
60288,80
388811,80
101978,105
252127,20
78634,60
86615,30
172091,40
376072,75
221166,40
272986,8
150930,40
19899,45
201617,40
163167,40
201635,50
212793,90
167617,40
342730,97
313786,40
82465,40
128757,36
346341,75
195686,40
146195,36
191930,40
222584,40
39815,25
38645,40
232569,40
105478,40
133736,40
31387,65
175017,65
278253,48
94461,16
381357,28
256737,40
246117,40
118657,80
282678,20
197522,40
143034,4
209464,35
282609,30
262042,40
55863,46
271346,60
197050,35
105803,135
310850,50
136413,88
90277,40
117567,100
176335,105
317702,55
169719,40
316868,30
132326,40
68658,40
198759,200
362062,50
143867,40
201723,165
334133,20
229729,40
148222,40
120066,60
223062,40
294292,40
91525,25
194404,80
38352,40
215495,80
452405,35
162397,40
216871,40
202560,275
129661,40
215873,85
158218,35
392886,14
148607,40
34113,88
144182,48
195520,89
249935,182
221881,40
172846,45
235781,40
182237,85
46987,91
175128,40
112077,40
141253,48
270278,12
149875,40
188465,35
200220,40
103389,40
124771,110
187778,20
234640,111
223400,55
347322,20
168293,45
103757,40
205109,40
215288,40
387215,16
211699,80
233168,46
35406,52
36877,10
68895,50
128453,28
255847,88
37170,23
26966,40
400416,65
80638,114
256861,130
176138,50
125492,40
85129,40
374790,40
149769,40
106541,80
211743,45
187124,60
207438,40
227310,105
81038,12
148524,40
174102,210
170482,45
87157,25
213654,40
177792,48
108726,40
373367,40
160893,53
121136,13
153534,40
192107,40
33619,4
143123,130
127543,80
215014,85
50163,70
115700,50
194894,40
182370,80
93662,24
19395,73
106517,40
44797,15
167476,167
103966,41
111985,153
178222,60
456604,40
190303,40
220595,40
206253,120
184964,85
372728,24
34973,105
187240,18
101887,70
312206,40
709798,60
249543,16
262872,40
418176,32
